"","y2","y3","x1","x2","z1","z2","err","y1"
"1",1.15155401798555,1.61843708066622,-0.108124172578954,-1.25167124919479,0.191698203769426,-0.12477609985944,0.826374041465302,2.94790475440218
"2",0.0122953175726625,-0.85268289873782,-0.210804938248938,0.215402400064834,1.17453201415229,0.393881942480146,1.2456479324389,2.73050339088345
"3",-1.13097603769515,-0.52822897916132,0.209467513897835,0.0150287496061129,-0.933018794143651,-0.527090821099477,-1.43727719598311,1.29455912277526
"4",0.839360554271118,-0.181856340878281,-0.260857208060922,-0.65292820408222,0.417950864766118,1.52190409023502,2.49411799526476,4.02990873825651
"5",0.38306624691712,0.808046702875148,1.40031925403702,-0.0867061622110962,0.252697717736395,-0.672518545107676,-1.48152081689032,0.785838967984158
"6",1.23143408335515,1.15929104371403,-2.57467340791286,-0.211743816466829,0.856582303426778,-0.271079020927956,-0.81970232727079,0.124749529954863
"7",-0.150712718278787,-0.847337448413736,-0.8104454451427,-0.659456933849066,0.793589583378915,0.00240601724630857,1.45837018258523,3.39371545080997
"8",1.83541464189515,-0.397565314114192,0.39779828604661,-1.12201680239925,3.0804273442361,1.45062002280546,0.823219181433709,1.84310754230429
"9",-0.439164578008671,0.00788469949175808,0.722151316106005,-1.42306588008029,-0.325394793581651,-0.320177097937387,0.511163710952072,3.72126690062931
"10",0.287407306372186,0.110997208069686,1.16695498200526,-1.22905175958303,0.452506300764781,0.0275720835479302,2.91619831453029,5.57300582799316
"11",-0.0385382492533569,1.48027636134665,0.36650694502615,-0.177696936220104,-2.48132849200922,0.256819555967199,-0.399828787793796,2.2033550338752
"12",-0.805921362183159,-0.0866046489339378,-0.238961091190322,1.22459186538291,-0.864026315619782,-0.542600623434784,0.260344144637702,2.21362133758109
"13",0.698375816008125,0.457722320322561,0.785581047637596,1.04287337288547,0.325517402700218,0.116754123717545,0.171128709816017,1.39873562838004
"14",1.28675854202135,1.12832140844684,0.647449038595195,0.431057197258726,0.119692108669972,1.09391242616007,-1.28631076258136,-0.0704401879268197
"15",1.68895392754489,0.658045589256849,0.770978771420966,-1.56976357705993,1.00432429260139,1.33136490703464,0.738503577263796,2.53561654350712
"16",0.751418466942843,-1.24809603126245,-0.393581738796085,0.137482432107626,1.53996710472614,1.49732387179735,-0.525856133327888,0.164804483769031
"17",1.50824841079227,0.58506770835485,0.900859614508046,-0.053446374298609,1.27753964689534,1.45325949510679,-1.0979250291599,0.0907156105051055
"18",-0.451892143364666,-0.046377187852886,-1.67095983452621,-0.368465863379721,-0.626797676953734,-0.312294485623657,0.375015759014906,2.56989128817292
"19",2.47970701762543,2.65178820448289,-0.0912670279337079,-0.957183937055309,-0.0328642707442861,1.14653875268425,0.16641084127232,1.25462529488503
"20",-0.360283247822285,0.362166059998381,-0.391183972868403,1.33517116233554,0.338224268838843,-1.33700690827769,-2.30434890235045,-0.640764347005169
"21",-0.771200967071084,-0.0261816846418123,-2.38498068619629,1.2251445130867,-0.376947459299519,-1.16370324592232,-0.00133083715569403,1.51667945337565
"22",0.686234523837816,0.415859698161462,-0.417273986768758,-0.724221383225399,-0.350290350131948,1.22123793739597,0.725118779104395,2.59263767934482
"23",0.80227805819902,1.00505393084601,0.802325017416103,-1.03754598244851,0.40899762658234,-0.727102556874425,0.237897823171419,2.57657406206194
"24",-0.419139641554492,-1.83340922290866,-1.81962221231592,1.67871768769716,0.0461050425876171,1.49398908974493,-0.881437855920326,-0.6724953220691
"25",-0.0876619926072207,-0.187911637091057,-0.931724691427075,-1.21281041684963,0.473842917142503,-0.428191869102913,0.432237133701866,2.85310652721827
"26",0.795962726611198,-0.281798113398052,-0.581822488502647,-0.903881723384994,1.51320132169751,0.697633781251077,0.479479660483707,2.07255078339153
"27",-0.185282846805454,-0.320947820349367,-0.352045604224162,-0.826947773716658,0.860728731742745,-0.965222333639087,0.131140484644744,2.50114798939947
"28",0.241632409394787,-0.954467358526892,1.298007457383,-0.455100569742803,0.223744172475393,1.51863866961603,1.85180141545507,3.74008896261553
"29",0.21359417296736,0.339761791406481,1.2608130870904,-0.122507750420176,-0.712739173307164,0.59091159682434,0.138519337711774,2.39519000641848
"30",-0.462283981718802,-0.126171911529154,-0.981147402538246,2.1719368948556,-0.669278327440873,-0.356824198297814,-0.276696384195136,0.764902545260111
"31",1.00326221581218,1.47819330099214,-0.787621888546424,0.439369848381619,0.078842679443911,-0.199970320553845,0.10973859245313,1.33968451581501
"32",-1.58425577782701,0.1367756961781,0.23417412689921,-0.935482309306234,-2.75154988871251,-0.590680513618381,-1.02272460232547,2.80686961861751
"33",1.23489336158464,1.06173104126884,-1.8578394399025,-1.77267131259272,-0.253788861022018,1.39886246253699,1.00803062293523,2.85012780542757
"34",-0.15488974215682,-0.683641418332322,0.473644358048793,1.83062494449749,-0.329450498851852,1.02547662908475,1.01446881147562,2.0416597255634
"35",1.5249445618004,1.92696044914915,0.616124609110372,0.815316589267736,0.479024303623858,0.161697302443975,0.861192227170197,1.8538703012915
"36",1.24935211986628,1.85964604456516,-0.149580691440203,0.657062929517358,0.103121278893944,-0.216398438642183,-1.1219572648344,0.00495930990940341
"37",-0.0745816042463621,0.380857445536099,0.467583502201305,0.0750479281718295,-0.261613700875345,-0.281986643482132,1.10202066559927,3.34469840173939
"38",0.737748278888349,1.73572889037697,-1.14560678697411,1.64650430955297,-0.871987852644652,-0.0201482456197769,-0.789632563771982,0.0293616520570285
"39",2.23216926332781,1.89221293265859,0.900408626757079,-0.767168735393858,0.200180039613939,1.76392550580203,-0.138170750405446,1.13055510951672
"40",0.140973342704943,-0.476945161403921,1.51474248710447,0.210535354912615,0.563158846130669,0.260463433255345,0.937907708338077,2.83736940957565
"41",0.602470347778022,0.195569808538704,-1.90124326576081,-0.0450107011630047,0.550509328036534,0.233226056881644,0.595746625716713,1.82340462111589
"42",-0.246512933217386,-0.838046849648237,-1.09553446075039,0.498247489527153,-1.15637968697704,1.83359487685655,-0.422116750052548,0.958474274337175
"43",-0.707295555500735,-0.474393853608172,-0.0870163356960665,0.502962122964163,-0.828686267379822,-0.32592454392515,-0.855019748625301,1.2575701679852
"44",-0.778942378635978,0.307085424858582,0.0442355568071043,0.348250636285907,-0.974039369510652,-1.16033613132752,-0.483001071056995,2.07861905900664
"45",1.12513933017122,0.771063886988507,0.134681428020976,-0.354300778660866,0.0622075008958314,1.39450319960359,-0.629845450713135,0.914572196703426
"46",-0.864809302424603,0.0133072079471448,0.544377954018181,0.759338326500397,-0.740124721267302,-0.965923866721589,0.873345450506432,3.29913442153976
"47",1.23042622098589,0.576016260633952,-0.214540559151557,-0.181302409678518,2.47945003142364,-0.768065314952915,-0.312976762941434,0.936145007768422
"48",0.13469631490697,-0.0765048138198603,-0.13865869570081,-0.271003447604853,0.941948904029736,-0.602534983277164,0.939053848712379,2.91140372194327
"49",0.732991708820536,-0.0976156057701775,0.712442629093103,-0.152503297508193,1.08293200599811,0.530057281425603,1.58994070577594,3.18685726340125
"50",-0.544302568556988,-0.103270313496066,-0.122276434333675,0.712427119356737,0.890233845773997,-1.747565327475,1.51597859814123,3.53323109757524
"51",-1.06120371851366,-1.07571726448246,0.33816913452768,0.431894100571006,0.103899266006819,-0.664710883657572,1.5328603817355,3.76583237545103
"52",-0.594349088479954,0.390888266371483,0.762987691748262,-0.407655084173756,-1.6588325715093,-0.231657950188562,-1.94380461997952,1.01823716573446
"53",-0.159105954202147,-0.557152271117346,0.20555827707617,-1.91410113262098,0.470884289774409,-0.0519220978745949,0.598398765773678,3.50400263726126
"54",-0.861373178398717,-0.432696651194473,-0.929059355300997,-1.07590920757038,-1.15324145969865,0.0276429542859993,0.827974564282345,3.70233755089217
"55",2.74992256980163,1.42656537729367,-1.33260580138021,-0.0675372741130855,0.0886624745377217,3.06199552517499,0.341982188314142,0.308087103162995
"56",-0.968135969918822,-1.17549053349262,0.934105696454875,-0.851261286946818,-0.260500278951174,-0.037563574619466,-0.226069602365347,2.64004303830114
"57",-0.181853385804696,-0.359143195955078,0.00732375933563152,-0.321898743484365,0.504980368636413,-0.577395184582579,0.942724209486446,3.11395735693668
"58",-0.459257775356136,1.00907350751918,-0.764008908624823,0.329476481446012,-1.63617724462028,-0.406067614674383,2.73891070322008,5.09103864420147
